symbol,description,path,trade_mode,digits,spread,trade_contract_size,trade_currency,quote_currency,margin_currency,is_visible
COMM.NAS,CommScope Holding Co Inc,Stock CFD's\Nasdaq\COMM.NAS,4,3,0,1.0,USD,USD,USD,False
SSRM.NAS,Silver Standard Resources Inc,Stock CFD's\Nasdaq\SSRM.NAS,4,2,0,1.0,USD,USD,USD,False
MOMO.NAS,Momo Inc,Stock CFD's\Nasdaq\MOMO.NAS,4,3,0,1.0,USD,USD,USD,False
SABR.NAS,Sabre Corp,Stock CFD's\Nasdaq\SABR.NAS,4,3,0,1.0,USD,USD,USD,False
MVIS.NAS,MicroVision Inc,Stock CFD's\Nasdaq\MVIS.NAS,3,3,0,1.0,USD,USD,USD,False
AVXL.NAS,Anavex Life Sciences Corp,Stock CFD's\Nasdaq\AVXL.NAS,4,3,0,1.0,USD,USD,USD,False
VIAV.NAS,Viavi Solutions Inc,Stock CFD's\Nasdaq\VIAV.NAS,4,3,0,1.0,USD,USD,USD,False
ROIC.NAS,Retail Opportunity Investments,Stock CFD's\Nasdaq\ROIC.NAS,3,2,0,1.0,USD,USD,USD,False
MDIV.NAS,First Trust Multi-Asset Diversified Income Index Fund,Stock CFD's\Nasdaq\MDIV.NAS,4,3,0,1.0,USD,USD,USD,False
OCUL.NAS,Ocular Therapeutix Inc,Stock CFD's\Nasdaq\OCUL.NAS,4,3,0,1.0,USD,USD,USD,False
AGNC.NAS,AGNC Investment Corp,Stock CFD's\Nasdaq\AGNC.NAS,4,2,0,1.0,USD,USD,USD,False
XBIT.NAS,XBiotech Inc,Stock CFD's\Nasdaq\XBIT.NAS,3,3,0,1.0,USD,USD,USD,False
SPWH.NAS,Sportsmans Warehouse Holdings Inc,Stock CFD's\Nasdaq\SPWH.NAS,4,3,0,1.0,USD,USD,USD,False
IHRT.NAS,iHeartMedia Inc,Stock CFD's\Nasdaq\IHRT.NAS,4,3,0,1.0,USD,USD,USD,False
SWBI.NAS,Smith & Wesson Brands Inc,Stock CFD's\Nasdaq\SWBI.NAS,4,2,0,1.0,USD,USD,USD,False
DENN.NAS,Denny's Corp,Stock CFD's\Nasdaq\DENN.NAS,4,3,0,1.0,USD,USD,USD,False
GT.NAS,Goodyear,Stock CFD's\Nasdaq\GT.NAS,4,3,0,1.0,USD,USD,USD,False
CAN.NAS,Canaan Inc,Stock CFD's\Nasdaq\CAN.NAS,4,3,0,1.0,USD,USD,USD,False
SBRA.NAS,Sabra Health Care REIT Inc,Stock CFD's\Nasdaq\SBRA.NAS,3,2,0,1.0,USD,USD,USD,False
FLEX.NAS,Flex Ltd,Stock CFD's\Nasdaq\FLEX.NAS,4,3,0,1.0,USD,USD,USD,False
SVMK.NAS,SVMK Inc,Stock CFD's\Nasdaq\SVMK.NAS,4,3,0,1.0,USD,USD,USD,False
SLM.NAS,SLM,Stock CFD's\Nasdaq\SLM.NAS,4,3,0,1.0,USD,USD,USD,False
ARCC.NAS,Ares Capital Corp,Stock CFD's\Nasdaq\ARCC.NAS,4,3,0,1.0,USD,USD,USD,False
AXGN.NAS,AxoGen Inc,Stock CFD's\Nasdaq\AXGN.NAS,4,3,0,1.0,USD,USD,USD,False
NKTR.NAS,Nektar Therapeutics,Stock CFD's\Nasdaq\NKTR.NAS,3,2,0,1.0,USD,USD,USD,False
MCRB.NAS,Seres Therapeutics Inc,Stock CFD's\Nasdaq\MCRB.NAS,4,3,0,1.0,USD,USD,USD,False
GOOD.NAS,Gladstone Commercial Corp,Stock CFD's\Nasdaq\GOOD.NAS,4,3,0,1.0,USD,USD,USD,False
MLCO.NAS,Melco Resorts & Entertainment Ltd - ADR,Stock CFD's\Nasdaq\MLCO.NAS,3,2,0,1.0,USD,USD,USD,False
MAT.NAS,Mattel Inc.,Stock CFD's\Nasdaq\MAT.NAS,4,3,0,1.0,USD,USD,USD,False
ACAD.NAS,ACADIA Pharmaceuticals Inc,Stock CFD's\Nasdaq\ACAD.NAS,3,3,0,1.0,USD,USD,USD,False
JBLU.NAS,JetBlue Airways Corp,Stock CFD's\Nasdaq\JBLU.NAS,4,2,0,1.0,USD,USD,USD,False
PCVX.NAS,Vaxcyte Inc,Stock CFD's\Nasdaq\PCVX.NAS,3,3,0,1.0,USD,USD,USD,False
CLDX.NAS,Celldex Therapeutics Inc,Stock CFD's\Nasdaq\CLDX.NAS,3,2,0,1.0,USD,USD,USD,False
VREX.NAS,Varex Imaging Corp,Stock CFD's\Nasdaq\VREX.NAS,4,3,0,1.0,USD,USD,USD,False
CLSK.NAS,CleanSpark Inc,Stock CFD's\Nasdaq\CLSK.NAS,4,3,0,1.0,USD,USD,USD,False
WEN.NAS,Wendys/Arby,Stock CFD's\Nasdaq\WEN.NAS,3,3,0,1.0,USD,USD,USD,False
NMIH.NAS,NMI Holdings Inc,Stock CFD's\Nasdaq\NMIH.NAS,4,3,0,1.0,USD,USD,USD,False
LI.NAS,LI Auto Inc (ADR),Stock CFD's\Nasdaq\LI.NAS,4,3,0,1.0,USD,USD,USD,False
CYTK.NAS,Cytokinetics Inc,Stock CFD's\Nasdaq\CYTK.NAS,4,3,0,1.0,USD,USD,USD,False
SNDX.NAS,Syndax Pharmaceuticals Inc,Stock CFD's\Nasdaq\SNDX.NAS,4,3,0,1.0,USD,USD,USD,False
EXEL.NAS,Exelixis Inc,Stock CFD's\Nasdaq\EXEL.NAS,4,2,0,1.0,USD,USD,USD,False
ILPT.NAS,Industrial Logistics Properties Trust,Stock CFD's\Nasdaq\ILPT.NAS,4,3,0,1.0,USD,USD,USD,False
CDXS.NAS,"Codexis, Inc.",Stock CFD's\Nasdaq\CDXS.NAS,3,3,0,1.0,USD,USD,USD,False
QFIN.NAS,360 DigiTech Inc,Stock CFD's\Nasdaq\QFIN.NAS,4,3,0,1.0,USD,USD,USD,False
LBTYK.NAS,Liberty Global PLC Class C,Stock CFD's\Nasdaq\LBTYK.NAS,4,2,0,1.0,USD,USD,USD,False
LBTYA.NAS,Liberty Global PLC Class A,Stock CFD's\Nasdaq\LBTYA.NAS,4,3,0,1.0,USD,USD,USD,False
SFM.NAS,Sprouts Farmers Market Inc,Stock CFD's\Nasdaq\SFM.NAS,4,3,0,1.0,USD,USD,USD,False
BLMN.NAS,Bloomin' Brands Inc,Stock CFD's\Nasdaq\BLMN.NAS,3,3,0,1.0,USD,USD,USD,False
FLWS.NAS,1-800-Flowers.com Inc,Stock CFD's\Nasdaq\FLWS.NAS,4,3,0,1.0,USD,USD,USD,False
ANDE.NAS,Andersons Inc/The,Stock CFD's\Nasdaq\ANDE.NAS,4,2,0,1.0,USD,USD,USD,False
HEAR.NAS,Turtle Beach Corp,Stock CFD's\Nasdaq\HEAR.NAS,3,3,0,1.0,USD,USD,USD,False
NTNX.NAS,Nutanix Inc,Stock CFD's\Nasdaq\NTNX.NAS,4,2,0,1.0,USD,USD,USD,False
KTOS.NAS,Kratos Defense & Security Solutions Inc,Stock CFD's\Nasdaq\KTOS.NAS,4,3,0,1.0,USD,USD,USD,False
GPRE.NAS,Green Plains Inc,Stock CFD's\Nasdaq\GPRE.NAS,4,3,0,1.0,USD,USD,USD,False
TSEM.NAS,Tower Semiconductor Ltd,Stock CFD's\Nasdaq\TSEM.NAS,4,3,0,1.0,USD,USD,USD,False
VUZI.NAS,Vuzix Corporation,Stock CFD's\Nasdaq\VUZI.NAS,4,3,0,1.0,USD,USD,USD,False
SBGI.NAS,Sinclair Broadcast Group Inc,Stock CFD's\Nasdaq\SBGI.NAS,3,2,0,1.0,USD,USD,USD,False
GIII.NAS,G-III Apparel Group Ltd,Stock CFD's\Nasdaq\GIII.NAS,4,2,0,1.0,USD,USD,USD,False
MMYT.NAS,MakeMyTrip Ltd,Stock CFD's\Nasdaq\MMYT.NAS,4,3,0,1.0,USD,USD,USD,False
CHEF.NAS,Chefs' Warehouse Inc/The,Stock CFD's\Nasdaq\CHEF.NAS,4,3,0,1.0,USD,USD,USD,False
PACB.NAS,Pacific Biosciences of California Inc,Stock CFD's\Nasdaq\PACB.NAS,3,3,0,1.0,USD,USD,USD,False
QURE.NAS,uniQure B.V.,Stock CFD's\Nasdaq\QURE.NAS,3,3,0,1.0,USD,USD,USD,False
PINC.NAS,Premier Inc,Stock CFD's\Nasdaq\PINC.NAS,4,3,0,1.0,USD,USD,USD,False
SNSR.NAS,Global X Internet of Things ETF,Stock CFD's\Nasdaq\SNSR.NAS,4,4,0,1.0,USD,USD,USD,False
EH.NAS,Ehang Holdings Ltd,Stock CFD's\Nasdaq\EH.NAS,3,3,0,1.0,USD,USD,USD,False
SSTI.NAS,Shotspotter Inc,Stock CFD's\Nasdaq\SSTI.NAS,3,3,0,1.0,USD,USD,USD,False
BLFS.NAS,Biolife Solutions Inc,Stock CFD's\Nasdaq\BLFS.NAS,3,3,0,1.0,USD,USD,USD,False
STOK.NAS,Stoke Therapeutics Inc,Stock CFD's\Nasdaq\STOK.NAS,3,3,0,1.0,USD,USD,USD,False
GNTX.NAS,Gentex Corp/MI,Stock CFD's\Nasdaq\GNTX.NAS,4,2,0,1.0,USD,USD,USD,False
NIU.NAS,Niu Technologies,Stock CFD's\Nasdaq\NIU.NAS,4,3,0,1.0,USD,USD,USD,False
AY.NAS,Atlantica Yield PLC,Stock CFD's\Nasdaq\AY.NAS,4,3,0,1.0,USD,USD,USD,False
EVER.NAS,EverQuote Inc,Stock CFD's\Nasdaq\EVER.NAS,4,3,0,1.0,USD,USD,USD,False
GO.NAS,Grocery Outlet Holding Corp.,Stock CFD's\Nasdaq\GO.NAS,4,3,0,1.0,USD,USD,USD,False
BZUN.NAS,Baozun Inc,Stock CFD's\Nasdaq\BZUN.NAS,4,2,0,1.0,USD,USD,USD,False
URBN.NAS,Urban Outfitters,Stock CFD's\Nasdaq\URBN.NAS,4,3,0,1.0,USD,USD,USD,False
TCOM.NAS,TRIP.COM GROUP LTD,Stock CFD's\Nasdaq\TCOM.NAS,4,3,0,1.0,USD,USD,USD,False
XP.NAS,Xp Inc,Stock CFD's\Nasdaq\XP.NAS,4,3,0,1.0,USD,USD,USD,False
PFF.NAS,iShares US Preferred Stock ETF,Stock CFD's\Nasdaq\PFF.NAS,4,3,0,1.0,USD,USD,USD,False
RRGB.NAS,Red Robin Gourmet Burgers Inc,Stock CFD's\Nasdaq\RRGB.NAS,4,2,0,1.0,USD,USD,USD,False
TIGO.NAS,Millicom International Cellular SA,Stock CFD's\Nasdaq\TIGO.NAS,3,3,0,1.0,USD,USD,USD,False
ARCT.NAS,Arcturus Therapeutics Holdings Inc,Stock CFD's\Nasdaq\ARCT.NAS,4,3,0,1.0,USD,USD,USD,False
FWONA.NAS,Liberty Media Formula One Series A,Stock CFD's\Nasdaq\FWONA.NAS,3,2,0,1.0,USD,USD,USD,False
SONO.NAS,Sonos,Stock CFD's\Nasdaq\SONO.NAS,4,3,0,1.0,USD,USD,USD,False
IRDM.NAS,Iridium Communications Inc,Stock CFD's\Nasdaq\IRDM.NAS,4,2,0,1.0,USD,USD,USD,False
EDIT.NAS,Editas Medicine Inc.,Stock CFD's\Nasdaq\EDIT.NAS,4,3,0,1.0,USD,USD,USD,False
SANM.NAS,Sanmina Sci,Stock CFD's\Nasdaq\SANM.NAS,4,3,0,1.0,USD,USD,USD,False
ODP.NAS,ODP Corp,Stock CFD's\Nasdaq\ODP.NAS,3,3,0,1.0,USD,USD,USD,False
BLNK.NAS,Blink Charging Co.,Stock CFD's\Nasdaq\BLNK.NAS,3,3,0,1.0,USD,USD,USD,False
SLGN.NAS,Silgan Holdings Inc,Stock CFD's\Nasdaq\SLGN.NAS,4,2,0,1.0,USD,USD,USD,False
HALO.NAS,Halozyme Therapeutics Inc,Stock CFD's\Nasdaq\HALO.NAS,4,2,0,1.0,USD,USD,USD,False
CIBR.NAS,First Trust Nasdaq Cybersecurity ETF,Stock CFD's\Nasdaq\CIBR.NAS,4,3,0,1.0,USD,USD,USD,False
AVT.NAS,Avnet Inc,Stock CFD's\Nasdaq\AVT.NAS,4,3,0,1.0,USD,USD,USD,False
HAIN.NAS,Hain Celestial Group Inc/The,Stock CFD's\Nasdaq\HAIN.NAS,3,2,0,1.0,USD,USD,USD,False
PGNY.NAS,Progyny Inc,Stock CFD's\Nasdaq\PGNY.NAS,3,3,0,1.0,USD,USD,USD,False
PLAY.NAS,Dave & Buster's Entertainment Inc,Stock CFD's\Nasdaq\PLAY.NAS,4,3,0,1.0,USD,USD,USD,False
IONS.NAS,Ionis Pharmaceuticals Inc,Stock CFD's\Nasdaq\IONS.NAS,4,2,0,1.0,USD,USD,USD,False
CSIQ.NAS,Canadian Solar Inc,Stock CFD's\Nasdaq\CSIQ.NAS,3,3,0,1.0,USD,USD,USD,False
UPWK.NAS,Upwork Inc.,Stock CFD's\Nasdaq\UPWK.NAS,4,3,0,1.0,USD,USD,USD,False
RVMD.NAS,Revolution Medicines Inc,Stock CFD's\Nasdaq\RVMD.NAS,3,3,0,1.0,USD,USD,USD,False
BHF.NAS,Brighthouse Financial Inc,Stock CFD's\Nasdaq\BHF.NAS,3,3,0,1.0,USD,USD,USD,False
VIR.NAS,Vir Biotechnology Inc,Stock CFD's\Nasdaq\VIR.NAS,3,3,0,1.0,USD,USD,USD,False
FROG.NAS,JFrog Ltd,Stock CFD's\Nasdaq\FROG.NAS,3,3,0,1.0,USD,USD,USD,False
BLDR.NAS,Builders FirstSource Inc,Stock CFD's\Nasdaq\BLDR.NAS,4,3,0,1.0,USD,USD,USD,False
MARA.NAS,Marathon Digital Holdings Inc,Stock CFD's\Nasdaq\MARA.NAS,4,3,0,1.0,USD,USD,USD,False
FIZZ.NAS,National Beverage Corp,Stock CFD's\Nasdaq\FIZZ.NAS,4,3,0,1.0,USD,USD,USD,False
LSCC.NAS,Lattice Semiconductor Corp,Stock CFD's\Nasdaq\LSCC.NAS,4,2,0,1.0,USD,USD,USD,False
WB.NAS,Weibo Corp,Stock CFD's\Nasdaq\WB.NAS,4,3,0,1.0,USD,USD,USD,False
MRVL.NAS,Marvell,Stock CFD's\Nasdaq\MRVL.NAS,4,3,0,1.0,USD,USD,USD,False
ISTB.NAS,iShares Core Short-Term USD Bond,Stock CFD's\Nasdaq\ISTB.NAS,4,3,0,1.0,USD,USD,USD,False
STLD.NAS,Steel Dynamics,Stock CFD's\Nasdaq\STLD.NAS,4,3,0,1.0,USD,USD,USD,False
VTIP.NAS,Vanguard Short-Term Inflation-Protected Securities ETF,Stock CFD's\Nasdaq\VTIP.NAS,3,3,0,1.0,USD,USD,USD,False
SFIX.NAS,Stitch Fix INC,Stock CFD's\Nasdaq\SFIX.NAS,4,3,0,1.0,USD,USD,USD,False
VCYT.NAS,Veracyte Inc,Stock CFD's\Nasdaq\VCYT.NAS,4,3,0,1.0,USD,USD,USD,False
IUSB.NAS,iShares Core Total USD Bond Market ETF,Stock CFD's\Nasdaq\IUSB.NAS,4,3,0,1.0,USD,USD,USD,False
INGN.NAS,Inogen Inc,Stock CFD's\Nasdaq\INGN.NAS,4,3,0,1.0,USD,USD,USD,False
TRIP.NAS,TripAdvisor,Stock CFD's\Nasdaq\TRIP.NAS,3,3,0,1.0,USD,USD,USD,False
SKYW.NAS,SkyWest Inc,Stock CFD's\Nasdaq\SKYW.NAS,4,2,0,1.0,USD,USD,USD,False
AXSM.NAS,Axsome Therapeutics Inc,Stock CFD's\Nasdaq\AXSM.NAS,4,3,0,1.0,USD,USD,USD,False
UEIC.NAS,Universal Electronics Inc,Stock CFD's\Nasdaq\UEIC.NAS,3,3,0,1.0,USD,USD,USD,False
HTHT.NAS,Huazhu Group Ltd,Stock CFD's\Nasdaq\HTHT.NAS,3,2,0,1.0,USD,USD,USD,False
PCH.NAS,Potlatch Corp,Stock CFD's\Nasdaq\PCH.NAS,4,2,0,1.0,USD,USD,USD,False
LPSN.NAS,LivePerson Inc,Stock CFD's\Nasdaq\LPSN.NAS,4,2,0,1.0,USD,USD,USD,False
DOMO.NAS,Domo Inc,Stock CFD's\Nasdaq\DOMO.NAS,4,3,0,1.0,USD,USD,USD,False
BBIO.NAS,BridgeBio Pharma,Stock CFD's\Nasdaq\BBIO.NAS,4,3,0,1.0,USD,USD,USD,False
CEVA.NAS,CEVA Inc,Stock CFD's\Nasdaq\CEVA.NAS,4,3,0,1.0,USD,USD,USD,False
CAKE.NAS,Cheesecake Factory Inc/The,Stock CFD's\Nasdaq\CAKE.NAS,4,2,0,1.0,USD,USD,USD,False
SEIC.NAS,SEI Investments Co,Stock CFD's\Nasdaq\SEIC.NAS,4,2,0,1.0,USD,USD,USD,False
YNDX.NAS,Yandex NV,Stock CFD's\Nasdaq\YNDX.NAS,3,2,0,1.0,USD,USD,USD,False
ARWR.NAS,Arrowhead Research Corp,Stock CFD's\Nasdaq\ARWR.NAS,4,3,0,1.0,USD,USD,USD,False
STNE.NAS,StoneCo Ltd.,Stock CFD's\Nasdaq\STNE.NAS,3,3,0,1.0,USD,USD,USD,False
SNEX.NAS,StoneX Group Inc,Stock CFD's\Nasdaq\SNEX.NAS,4,3,0,1.0,USD,USD,USD,False
BRKR.NAS,Bruker Corp,Stock CFD's\Nasdaq\BRKR.NAS,4,2,0,1.0,USD,USD,USD,False
HQY.NAS,HealthEquity Inc,Stock CFD's\Nasdaq\HQY.NAS,4,3,0,1.0,USD,USD,USD,False
IUSV.NAS,iShares Core US Value ETF,Stock CFD's\Nasdaq\IUSV.NAS,4,3,0,1.0,USD,USD,USD,False
IDCC.NAS,InterDigital Inc/PA,Stock CFD's\Nasdaq\IDCC.NAS,4,2,0,1.0,USD,USD,USD,False
SMTC.NAS,Semtech Corp,Stock CFD's\Nasdaq\SMTC.NAS,3,2,0,1.0,USD,USD,USD,False
PLCE.NAS,Children's Place Retail Stores,Stock CFD's\Nasdaq\PLCE.NAS,4,2,0,1.0,USD,USD,USD,False
EHTH.NAS,eHealth Inc,Stock CFD's\Nasdaq\EHTH.NAS,3,2,0,1.0,USD,USD,USD,False
IXUS.NAS,iShares Core MSCI Total International Stock ETF,Stock CFD's\Nasdaq\IXUS.NAS,4,3,0,1.0,USD,USD,USD,False
SRPT.NAS,Sarepta Therapeutics Inc,Stock CFD's\Nasdaq\SRPT.NAS,4,3,0,1.0,USD,USD,USD,False
MRCY.NAS,Mercury Systems Inc,Stock CFD's\Nasdaq\MRCY.NAS,4,3,0,1.0,USD,USD,USD,False
CAR.NAS,Avis Budget Group Inc,Stock CFD's\Nasdaq\CAR.NAS,4,3,0,1.0,USD,USD,USD,False
SDGR.NAS,Schrodinger Inc,Stock CFD's\Nasdaq\SDGR.NAS,3,3,0,1.0,USD,USD,USD,False
NTLA.NAS,Intellia Therapeutics Inc,Stock CFD's\Nasdaq\NTLA.NAS,3,3,0,1.0,USD,USD,USD,False
RPD.NAS,Rapid7 Inc,Stock CFD's\Nasdaq\RPD.NAS,4,3,0,1.0,USD,USD,USD,False
FATE.NAS,Fate Therapeutics Inc,Stock CFD's\Nasdaq\FATE.NAS,4,3,0,1.0,USD,USD,USD,False
MCHI.NAS,iShares MSCI China ETF,Stock CFD's\Nasdaq\MCHI.NAS,4,3,0,1.0,USD,USD,USD,False
POWI.NAS,Power Integrations Inc,Stock CFD's\Nasdaq\POWI.NAS,4,2,0,1.0,USD,USD,USD,False
CROX.NAS,Crocs,Stock CFD's\Nasdaq\CROX.NAS,4,3,0,1.0,USD,USD,USD,False
SHY.NAS,iShares 1-3 Year Treasury Bond ETF,Stock CFD's\Nasdaq\SHY.NAS,3,3,0,1.0,USD,USD,USD,False
ALRM.NAS,Alarm.com Holdings Inc,Stock CFD's\Nasdaq\ALRM.NAS,3,3,0,1.0,USD,USD,USD,False
CRUS.NAS,Cirrus Logic Inc,Stock CFD's\Nasdaq\CRUS.NAS,4,2,0,1.0,USD,USD,USD,False
OLLI.NAS,Ollie's Bargain Outlet Holdings Inc,Stock CFD's\Nasdaq\OLLI.NAS,4,3,0,1.0,USD,USD,USD,False
ACMR.NAS,ACM Research Inc,Stock CFD's\Nasdaq\ACMR.NAS,3,3,0,1.0,USD,USD,USD,False
TNDM.NAS,Tandem Diabetes Care Inc,Stock CFD's\Nasdaq\TNDM.NAS,3,3,0,1.0,USD,USD,USD,False
LITE.NAS,Lumentum Holdings Inc.,Stock CFD's\Nasdaq\LITE.NAS,4,3,0,1.0,USD,USD,USD,False
CVAC.NAS,CureVac N.V.,Stock CFD's\Nasdaq\CVAC.NAS,4,3,0,1.0,USD,USD,USD,False
PZZA.NAS,Papa John's International Inc,Stock CFD's\Nasdaq\PZZA.NAS,3,2,0,1.0,USD,USD,USD,False
AAXJ.NAS,iShares MSCI All Country Asia ex Japan ETF,Stock CFD's\Nasdaq\AAXJ.NAS,4,3,0,1.0,USD,USD,USD,False
ITRI.NAS,Itron Inc,Stock CFD's\Nasdaq\ITRI.NAS,4,2,0,1.0,USD,USD,USD,False
IUSG.NAS,iShares Core US Growth ETF,Stock CFD's\Nasdaq\IUSG.NAS,4,3,0,1.0,USD,USD,USD,False
LAMR.NAS,Lamar Advertising Co.,Stock CFD's\Nasdaq\LAMR.NAS,3,3,0,1.0,USD,USD,USD,False
ACWI.NAS,iShares MSCI ACWI ETF,Stock CFD's\Nasdaq\ACWI.NAS,4,3,0,1.0,USD,USD,USD,False
TXRH.NAS,Texas Roadhouse Inc,Stock CFD's\Nasdaq\TXRH.NAS,3,2,0,1.0,USD,USD,USD,False
SKYY.NAS,First Trust ISE Cloud Computing Index Fund,Stock CFD's\Nasdaq\SKYY.NAS,4,3,0,1.0,USD,USD,USD,False
NTES.NAS,NetEase Inc,Stock CFD's\Nasdaq\NTES.NAS,4,2,0,1.0,USD,USD,USD,False
AMBA.NAS,Ambarella Inc,Stock CFD's\Nasdaq\AMBA.NAS,4,3,0,1.0,USD,USD,USD,False
BILI.NAS,Bilibili Inc.,Stock CFD's\Nasdaq\BILI.NAS,3,2,0,1.0,USD,USD,USD,False
CDLX.NAS,Cardlytics Inc,Stock CFD's\Nasdaq\CDLX.NAS,3,3,0,1.0,USD,USD,USD,False
EMB.NAS,iShares JP Morgan USD Emerging Markets Bond ETF,Stock CFD's\Nasdaq\EMB.NAS,3,3,0,1.0,USD,USD,USD,False
SHV.NAS,iShares Short Treasury Bond ETF,Stock CFD's\Nasdaq\SHV.NAS,4,3,0,1.0,USD,USD,USD,False
JACK.NAS,Jack in the Box Inc,Stock CFD's\Nasdaq\JACK.NAS,4,2,0,1.0,USD,USD,USD,False
RYAAY.NAS,Ryanair Holdings plc,Stock CFD's\Nasdaq\RYAAY.NAS,4,3,0,1.0,USD,USD,USD,False
IEF.NAS,iShares 7-10 Year Treasury Bond ETF,Stock CFD's\Nasdaq\IEF.NAS,3,3,0,1.0,USD,USD,USD,False
BNTX.NAS,BioNTech SE,Stock CFD's\Nasdaq\BNTX.NAS,4,3,0,1.0,USD,USD,USD,False
AVAV.NAS,Aerovironment Inc,Stock CFD's\Nasdaq\AVAV.NAS,4,2,0,1.0,USD,USD,USD,False
CHKP.NAS,Check Point Software Technologies,Stock CFD's\Nasdaq\CHKP.NAS,4,3,0,1.0,USD,USD,USD,False
DVY.NAS,iShares Select Dividend ETF,Stock CFD's\Nasdaq\DVY.NAS,4,3,0,1.0,USD,USD,USD,False
IRBT.NAS,iRobot Corp,Stock CFD's\Nasdaq\IRBT.NAS,3,2,0,1.0,USD,USD,USD,False
CRSP.NAS,CRISPR Therapeutics AG,Stock CFD's\Nasdaq\CRSP.NAS,3,3,0,1.0,USD,USD,USD,False
LECO.NAS,Lincoln Electric Holdings Inc,Stock CFD's\Nasdaq\LECO.NAS,4,2,0,1.0,USD,USD,USD,False
VC.NAS,Visteon Corp,Stock CFD's\Nasdaq\VC.NAS,4,3,0,1.0,USD,USD,USD,False
QDEL.NAS,Quidel Corp,Stock CFD's\Nasdaq\QDEL.NAS,3,2,0,1.0,USD,USD,USD,False
NVCR.NAS,Novocure Ltd,Stock CFD's\Nasdaq\NVCR.NAS,4,3,0,1.0,USD,USD,USD,False
IRTC.NAS,iRhythm Technologies Inc,Stock CFD's\Nasdaq\IRTC.NAS,4,3,0,1.0,USD,USD,USD,False
CYBR.NAS,Cyberark Software Ltd,Stock CFD's\Nasdaq\CYBR.NAS,4,3,0,1.0,USD,USD,USD,False
SYNA.NAS,Synaptics Inc,Stock CFD's\Nasdaq\SYNA.NAS,3,2,0,1.0,USD,USD,USD,False
PDD.NAS,Pinduoduo Inc.,Stock CFD's\Nasdaq\PDD.NAS,3,3,0,1.0,USD,USD,USD,False
APPF.NAS,AppFolio Inc,Stock CFD's\Nasdaq\APPF.NAS,4,3,0,1.0,USD,USD,USD,False
EEFT.NAS,Euronet Worldwide Inc,Stock CFD's\Nasdaq\EEFT.NAS,4,2,0,1.0,USD,USD,USD,False
NXST.NAS,Nexstar Broadcasting Group Inc,Stock CFD's\Nasdaq\NXST.NAS,3,3,0,1.0,USD,USD,USD,False
SLAB.NAS,Silicon Laboratories Inc,Stock CFD's\Nasdaq\SLAB.NAS,4,2,0,1.0,USD,USD,USD,False
JOUT.NAS,Johnson Outdoors Inc,Stock CFD's\Nasdaq\JOUT.NAS,3,3,0,1.0,USD,USD,USD,False
IBB.NAS,iShares Nasdaq Biotechnology ETF,Stock CFD's\Nasdaq\IBB.NAS,4,3,0,1.0,USD,USD,USD,False
FRPT.NAS,Freshpet Inc,Stock CFD's\Nasdaq\FRPT.NAS,4,3,0,1.0,USD,USD,USD,False
JAZZ.NAS,Jazz Pharmaceuticals Plc,Stock CFD's\Nasdaq\JAZZ.NAS,3,3,0,1.0,USD,USD,USD,False
CBRL.NAS,Cracker Barrel Old Country Sto,Stock CFD's\Nasdaq\CBRL.NAS,4,2,0,1.0,USD,USD,USD,False
UTHR.NAS,United Therapeutics Corp,Stock CFD's\Nasdaq\UTHR.NAS,4,2,0,1.0,USD,USD,USD,False
MKSI.NAS,MKS Instruments Inc,Stock CFD's\Nasdaq\MKSI.NAS,3,2,0,1.0,USD,USD,USD,False
NXPI.NAS,NXP Semiconductor NV,Stock CFD's\Nasdaq\NXPI.NAS,4,2,0,1.0,USD,USD,USD,False
CASY.NAS,Casey's General Stores Inc,Stock CFD's\Nasdaq\CASY.NAS,4,2,0,1.0,USD,USD,USD,False
TEAM.NAS,Atlassian,Stock CFD's\Nasdaq\TEAM.NAS,4,3,0,1.0,USD,USD,USD,False
BIDU.NAS,Baidu Inc ADR Class A,Stock CFD's\Nasdaq\BIDU.NAS,4,3,0,1.0,USD,USD,USD,False
TREE.NAS,LendingTree Inc,Stock CFD's\Nasdaq\TREE.NAS,4,3,0,1.0,USD,USD,USD,False
CHDN.NAS,Churchill Downs Inc,Stock CFD's\Nasdaq\CHDN.NAS,4,2,0,1.0,USD,USD,USD,False
NICE.NAS,NICE Systems Ltd,Stock CFD's\Nasdaq\NICE.NAS,4,2,0,1.0,USD,USD,USD,False
SMH.NAS,Market Vectors Semiconductor ETF,Stock CFD's\Nasdaq\SMH.NAS,1,3,0,1.0,USD,USD,USD,False
VONG.NAS,Vanguard Russell 1000 Growth ETF,Stock CFD's\Nasdaq\VONG.NAS,4,3,0,1.0,USD,USD,USD,False
SEDG.NAS,SolarEdge Technologies Inc,Stock CFD's\Nasdaq\SEDG.NAS,4,2,0,1.0,USD,USD,USD,False
WIX.NAS,Wix.com Ltd,Stock CFD's\Nasdaq\WIX.NAS,4,3,0,1.0,USD,USD,USD,False
LULU.NAS,Lululemon Athletica Inc,Stock CFD's\Nasdaq\LULU.NAS,4,3,0,1.0,USD,USD,USD,False
CACC.NAS,Credit Acceptance Corp,Stock CFD's\Nasdaq\CACC.NAS,4,2,0,1.0,USD,USD,USD,False
SOXX.NAS,iShares PHLX Semiconductor ETF,Stock CFD's\Nasdaq\SOXX.NAS,4,3,0,1.0,USD,USD,USD,False
